,description,kappas,method,outcome,road,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,parent_index,parent_min_oob_distance,parent_outcome 
227,Successful test,,reversed road,PASS,"[(10.0, 24.501368029345276), (17.88944400978494, 18.356722130966055), (26.199770733796868, 12.794486093168562), (36.088045552873986, 11.30384156733238), (45.39760819360092, 14.955148653620991), (53.51678607941571, 20.79286656891084), (60.87871776050322, 27.56058124396918), (67.11794625025274, 35.37544067026073), (73.74299956485001, 42.86601264967216), (81.29655942613901, 49.41915948321127), (90.17107218501104, 54.02817491957268), (100.09848166643121, 55.23089724339011), (110.08927861427111, 54.8019726031175), (119.96270647676744, 53.215964329469074), (128.52852224111692, 48.055848023490896), (133.80072667676728, 39.55856255172353), (136.4150881183862, 29.90635481190689), (137.78039816405504, 19.99999682931835), (137.77243489694771, 10.0)]",0.0,0.01584645934295904,0.016016851378904837,0.0,1.407703238488084,-8.817651903495976,0.017366285807965006,0.13590774244907963,0.15395697147769452,34.41489361702128,9.723636762936085,0.43974749710608363,0.43974749710608363,0.0,1.999385525877881,0.0,127.66120660072829,0.22485469294669289,0.6752890964871948,0.6752890964871948,55.0,15.445022549851755,0.01584645934295904,0.016016851378904837,0.0,1.407703238488084,-8.817651903495976,0.017366285807965006,0.13590774244907963,0.15395697147769452,34.41489361702128,9.723636762936085,0.0,0.0,0.0,0.22640128182101238,-114.83663832499971,-0.24944054248282418,0.0,0.0,0.0,0.0,43.0,0.12621449779167215,PASS
228,Successful test,"[0.013846237996942332, 0.016907462486738245, -0.031281965378121376, -0.05676054345093159, -0.047918514343960834, -0.0020001469970220564, -0.022000211848649427, -0.008734905726200452, 0.018816114681962814, 0.007591624886044444, 0.03952604261621521, 0.032163299305561464, 0.00053064624433697, 0.02274290474207176, 0.053840066638900466, 0.04081632653061225, 0.017346938775510204, 0.00816326530612245, 0.019387755102040813]",reverse kappas,PASS,"[(12.325907322331005, 10.0), (12.333870589438334, 19.99999682931835), (10.81010789556862, 29.883222378336793), (10.0, 39.850354623749084), (13.51443844765717, 49.212444262159366), (21.237783822893363, 55.56460422667677), (30.290851904513374, 59.81218686972832), (39.78730919255425, 62.94544379765738), (49.65146405614476, 64.58813939547933), (59.420323572652876, 66.72575108770242), (68.82272247307924, 70.13087882646067), (77.17059235510223, 75.63660933501389), (83.05637478879146, 83.72101191920497), (87.54801410926834, 92.65550553746593), (90.97193399484297, 102.05107750606723), (90.63746370280606, 112.04548242200619), (85.78421026235159, 120.78881880137058), (78.6277292777111, 127.77342902073708), (70.6409043176869, 133.7909556769252)]",0.0,0.01660591968147818,0.0167925030486858,0.0,1.5074879987994092,16.929709871742745,-0.03340737313823998,0.13900636759933177,0.17676671378530098,36.855555555555554,10.387535299354045,0.4110054017402077,0.4110054017402077,0.0,1.9962438569505345,0.0,128.89864906378457,0.25119774177207815,0.6177140507269524,0.6177140507269524,55.0,15.50743463126276,0.01660591968147818,0.0167925030486858,0.0,1.5074879987994092,16.929709871742745,-0.03340737313823998,0.13900636759933177,0.17676671378530098,36.855555555555554,10.387535299354045,0.0,0.0,0.0,0.24011656852704566,-128.11802036602023,-0.2539380538157993,0.0,0.0,0.0,0.0,,,
229,Successful test,"[0.007591624886044444, 0.018816114681962814, -0.008734905726200452, -0.022000211848649427, -0.0020001469970220564, -0.047918514343960834, -0.05676054345093159, -0.031281965378121376, 0.016907462486738245, 0.013846237996942332, 0.019387755102040813, 0.00816326530612245, 0.017346938775510204, 0.04081632653061225, 0.053840066638900466, 0.02274290474207176, 0.00053064624433697, 0.032163299305561464, 0.03952604261621521]",split and swap kappas,PASS,"[(13.386898963675549, 10.0), (13.394862230782877, 19.99999682931835), (12.086202930334949, 29.913997577520416), (10.279691800668687, 39.74946998805525), (10.0, 49.74555784764506), (10.918991173203167, 59.70324107335448), (14.269151753838074, 69.12536525444868), (21.880218302882923, 75.61163274708343), (31.529658780234413, 78.23618956187151), (41.3426582648616, 80.16103789737919), (50.74505716528796, 83.56616563613744), (59.45471326380408, 88.47960543383321), (67.4071479846275, 94.5425075451197), (74.52374609811537, 101.56774998158414), (79.32714069100027, 110.33857664644556), (79.6047024176739, 120.33472387864887), (76.12734433848522, 129.7106494750421), (71.58490927968074, 138.61942513371395), (65.65319369736761, 146.6701859828849)]",0.0,0.020000942554341403,0.020230838445770616,0.0,1.648899908401094,11.850328413021838,-0.02343926534860158,0.14777316064564505,0.16685274000447012,37.70454545454545,10.623831671608922,0.4575580213450496,0.4575580213450496,0.0,1.9993822050988221,0.0,107.30203319173671,0.24818398529243213,0.6632972953635841,0.6632972953635841,53.0,15.009231249011018,0.020000942554341403,0.020230838445770616,0.0,1.648899908401094,11.850328413021838,-0.02343926534860158,0.14777316064564505,0.16685274000447012,37.70454545454545,10.623831671608922,0.0,0.0,0.0,0.3543074530953272,-125.97924732834196,-0.2099624868185868,0.0,0.0,0.0,0.0,,,
230,Successful test,"[-0.019387755102040813, -0.00816326530612245, -0.017346938775510204, -0.04081632653061225, -0.053840066638900466, -0.02274290474207176, -0.00053064624433697, -0.032163299305561464, -0.03952604261621521, -0.007591624886044444, -0.018816114681962814, 0.008734905726200452, 0.022000211848649427, 0.0020001469970220564, 0.047918514343960834, 0.05676054345093159, 0.031281965378121376, -0.016907462486738245, -0.013846237996942332]",flip sign kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (11.38904897112377, 29.904167782919735), (14.018779713827414, 39.55219951073238), (19.304510689374922, 48.04107741385583), (27.8785338642203, 53.18754480394142), (37.75447516522257, 54.7578261224183), (47.74594257008914, 55.1708383468006), (57.671423941632526, 53.95230663069903), (66.53858488332756, 49.32916302119715), (74.08169827622802, 42.76399429969076), (80.69481330714348, 35.26288040988211), (86.9215875251941, 27.43809396951072), (94.2727312488312, 20.658662875795656), (102.38260137885288, 14.80802133198335), (111.68633694763793, 11.141891974455984), (121.57697330503993, 12.616786020019136), (129.89614820074112, 18.165779537291883), (137.79536849277233, 24.297852496574286)]",-2.552922765240858,0.015705919624977204,0.015884395984351943,0.0,1.3287577805159367,-21.658577411017717,0.042685653093084426,0.1593212953347662,0.22397615440876198,36.2247191011236,10.231285377420683,0.43953779487090355,0.43953779487090355,0.0,1.988992499851614,0.0,100.27055375058406,0.19133043217411963,0.9884861662374279,0.9907668004884477,57.0,15.73033393008999,0.015705919624977204,0.015884395984351943,0.0,1.3287577805159367,-21.658577411017717,0.042685653093084426,0.1593212953347662,0.22397615440876198,36.2247191011236,10.231285377420683,0.0,0.0,0.0,-0.4617948538799559,-97.62196736138927,-0.19639172831666318,0.0,0.0,0.0,0.0,,,
231,Successful test,"[0.021326530612244897, 0.008979591836734696, 0.019081632653061224, 0.04489795918367348, 0.05922407330279052, 0.025017195216278938, 0.000583710868770667, 0.035379629236117614, 0.04347864687783673, 0.00835078737464889, 0.020697726150159097, -0.009608396298820498, -0.024200233033514373, -0.0022001616967242624, -0.05271036577835692, -0.06243659779602475, -0.03441016191593352, 0.01859820873541207, 0.015230861796636566]",increase kappas 10%,PASS,"[(128.9966892963734, 25.36429362523987), (129.00465256348073, 35.364290454558216), (127.50301124010466, 45.25090126595003), (124.63352089352537, 54.8303597658282), (118.8971575085989, 63.02146073676459), (109.84643950804204, 67.27404861644395), (99.84806693433384, 67.45445337613761), (89.90846542671821, 66.35703737944134), (80.32539716929313, 63.49962547816914), (72.57533349984223, 57.18009122955104), (66.70347361793443, 49.08557076646976), (62.064979319565765, 40.226430252627495), (57.924571333193384, 31.12384700904308), (52.31176847160092, 22.847589156794914), (45.658482376595444, 15.382082868671734), (37.23036372563008, 10.0), (27.230639379759374, 10.074249623573314), (18.415129809096364, 14.79513841802175), (10.0, 20.197507370255373)]",-2.000619751919596,0.014076304839280806,0.01423098950784433,0.0,1.4518560701104748,21.41256401167909,-0.042232801424263694,0.15921736500208936,0.2057185705535329,36.130434782608695,10.151799595708592,0.503109612926364,0.503109612926364,0.0,1.9964325314171951,0.0,133.68656424901545,0.2687270296892582,0.9991050683135018,0.9991050683135018,56.0,15.76781112314339,0.014076304839280806,0.01423098950784433,0.0,1.4518560701104748,21.41256401167909,-0.042232801424263694,0.15921736500208936,0.2057185705535329,36.130434782608695,10.151799595708592,0.0,0.0,0.0,-0.3338046386459985,-136.91097227778246,-0.26150404534921445,0.0,0.0,0.0,0.0,,,
232,Successful test,"[0.019387755102040813, 0.00816326530612245, 0.017346938775510204, 0.04081632653061225, 0.053840066638900466, 0.02274290474207176, 0.00053064624433697, 0.032163299305561464, 0.03952604261621521, 0.007591624886044444, 0.018816114681962814, -0.008734905726200452, -0.022000211848649427, -0.0020001469970220564, -0.047918514343960834, -0.05676054345093159, -0.03842482252097852, 0.016907462486738245, 0.013846237996942332]",randomly modify a kappa,PASS,"[(137.10987871385154, 10.0), (137.11784198095887, 19.99999682931835), (135.75253193529002, 29.90635481190689), (133.1381704936711, 39.55856255172353), (127.86596605802075, 48.055848023490896), (119.30015029367127, 53.215964329469074), (109.42672243117494, 54.8019726031175), (99.43592548333504, 55.23089724339011), (89.50851600191486, 54.02817491957268), (80.63400324304284, 49.41915948321127), (73.08044338175384, 42.86601264967216), (66.45539006715656, 35.37544067026073), (60.216161577407036, 27.56058124396918), (52.85422989631953, 20.79286656891084), (44.73505201050474, 14.955148653620991), (35.42548936977781, 11.30384156733238), (25.53721455070069, 12.794486093168562), (17.430796276101958, 18.649909455936765), (10.0, 25.341939544263422)]",0.0,0.021251179643235394,0.02149544607591626,0.0,1.4710828675997947,17.52136429282657,-0.03427328233069376,0.1476161427590097,0.17339651530204772,37.36363636363637,10.496089750253212,0.4471443312340594,0.4471443312340594,0.0,1.990274334553511,0.0,96.6357098442146,0.23502916435978835,0.631494824315228,0.631494824315228,57.0,16.06997772531684,0.021251179643235394,0.02149544607591626,0.0,1.4710828675997947,17.52136429282657,-0.03427328233069376,0.1476161427590097,0.17339651530204772,37.36363636363637,10.496089750253212,0.0,0.0,0.0,0.1576818634052064,-120.13527540369354,-0.19062816423870052,0.0,0.0,0.0,0.0,,,
233,Successful test,,reversed road,PASS,"[(90.16925327705474, 10.0), (87.18395193278786, 19.544002089475796), (86.77883885865594, 29.535792889786187), (87.36692025515077, 39.51848592679262), (87.82637522671263, 49.50792540701909), (86.000904346184, 59.339896524976155), (81.20844101125527, 68.11670090831316), (74.16560952963053, 75.21589274410937), (66.5709892869381, 81.72140912402006), (60.7361274250037, 89.84263976057653), (56.56426657720837, 98.93085064427814), (50.883976296162984, 107.16093583964891), (42.43909376630171, 112.51667659670986), (32.46049739685394, 113.17059898938655), (22.992985369231803, 109.95093813662112), (15.492668766461748, 103.33691887007737), (11.868004320289629, 94.01695064842255), (10.007963267107328, 84.1914609771402), (10.0, 74.19146414782185)]",0.0,0.020037263887823027,0.02024598538665452,0.0,1.5725419122993405,19.142587442059643,-0.03832136761402858,0.13981025799675717,0.16893970523779253,35.175257731958766,9.853282215560492,0.42667991693640894,0.42667991693640894,0.0,1.9884042640605795,0.0,130.47019104513015,0.31985067061618766,0.6548948690499855,0.6548948690499855,53.0,14.947800999687448,0.020037263887823027,0.02024598538665452,0.0,1.5725419122993405,19.142587442059643,-0.03832136761402858,0.13981025799675717,0.16893970523779253,35.175257731958766,9.853282215560492,0.0,0.0,0.0,0.46409640439881583,-163.95435052995683,-0.25701564767426643,0.0,0.0,0.0,0.0,42.0,0.13313377147040417,PASS
234,Successful test,"[0.006357165050817761, 0.040038489422822315, 0.012487469014659039, 0.007385428198332503, -0.009961510577177701, -0.035946114808048775, -0.027297756977466107, -0.02902565616938431, 0.012811078524493244, 0.035083116596974814, 0.00345046353575032, -0.03820289288064171, -0.042097087557572174, -0.05785260410550165, -0.020796266861596788, -0.05817992503123699, -0.03725947521865889, 0.0004956268221574384, -0.03775510204081633]",reverse kappas,PASS,"[(31.877272719659715, 10.0), (31.885235986767043, 19.99999682931835), (29.593954139657626, 29.733959408715645), (24.854097314029033, 38.53928491505225), (19.26412265738381, 46.83097855013453), (13.781409172954, 55.19398356314579), (10.34531459715636, 64.58510991019139), (10.0, 74.57914602324355), (12.445724622038924, 84.27545620150995), (15.668662997602382, 93.7418529937071), (16.554307631407752, 103.70255746591245), (15.51630821832346, 113.64853942942096), (16.213491170081312, 123.62420662173338), (20.753716058052845, 132.53410886399416), (29.008353349339814, 138.17866050157306), (38.79583979772036, 140.22929674985483), (48.618980745671664, 138.35689136728342), (56.48475822772183, 132.1819788494519), (63.0893327842916, 124.67334415819735)]",-3.4952917986469223,0.02463538312137659,0.02491218517892015,0.0,1.1693334955459573,-25.612940025228788,0.05097524827900444,0.1500539271023016,0.19635901527233868,34.67777777777778,9.827304690672475,0.8854103370855473,0.8854103370855473,0.0,1.99560919042818,0.0,67.12543194884003,0.2855258300445216,1.0,1.0,54.0,15.149758402816998,0.02463538312137659,0.02491218517892015,0.0,1.1693334955459573,-25.612940025228788,0.05097524827900444,0.1500539271023016,0.19635901527233868,34.67777777777778,9.827304690672475,0.0,0.0,0.0,-0.5996396718668087,-145.69985072464266,-0.13879016216371123,0.0,0.0,0.0,0.0,,,
235,Successful test,"[0.035083116596974814, 0.012811078524493244, -0.02902565616938431, -0.027297756977466107, -0.035946114808048775, -0.009961510577177701, 0.007385428198332503, 0.012487469014659039, 0.040038489422822315, 0.006357165050817761, -0.03775510204081633, 0.0004956268221574384, -0.03725947521865889, -0.05817992503123699, -0.020796266861596788, -0.05785260410550165, -0.042097087557572174, -0.03820289288064171, 0.00345046353575032]",split and swap kappas,PASS,"[(13.925688707268037, 10.0), (13.933651974375366, 19.99999682931835), (11.569501433409329, 29.716518440453168), (10.0, 39.59258371213531), (11.236976611625082, 49.515783239621015), (15.49849427210009, 58.56230009581819), (21.70657306882326, 66.40192748834625), (28.015111734797358, 74.1609441721735), (33.52283030489467, 82.5075025139456), (36.6747499737868, 91.99778187763405), (37.56039460759219, 101.9584863498394), (39.99246050163461, 111.65823147468859), (44.17904628408856, 120.73966855733991), (49.955057361655705, 128.90286009201685), (58.835087375477215, 133.5012366483277), (68.80071898550544, 134.3296004652622), (78.32309955518612, 131.27603397897636), (85.21763914222224, 124.0327388805566), (88.73322104232649, 114.67107856287473)]",0.0,0.017063585602983267,0.017261999389064468,0.0,1.1672778016324985,-23.245663585296676,0.04670388598868653,0.1391035712977549,0.16709475995860268,36.0919540229885,10.215157066781638,0.354687075443163,0.354687075443163,0.0,1.9419226602609811,0.0,163.75522406069766,0.27253369152491264,0.615054059880125,0.615054059880125,57.0,16.109181332239505,0.017063585602983267,0.017261999389064468,0.0,1.1672778016324985,-23.245663585296676,0.04670388598868653,0.1391035712977549,0.16709475995860268,36.0919540229885,10.215157066781638,0.0,0.0,0.0,0.1478016967659841,-139.34226172431775,-0.3177420337954271,0.0,0.0,0.0,0.0,,,
236,Successful test,"[0.03775510204081633, -0.0004956268221574384, 0.03725947521865889, 0.05817992503123699, 0.020796266861596788, 0.05785260410550165, 0.042097087557572174, 0.03820289288064171, -0.00345046353575032, -0.035083116596974814, -0.012811078524493244, 0.02902565616938431, 0.027297756977466107, 0.035946114808048775, 0.009961510577177701, -0.007385428198332503, -0.012487469014659039, -0.040038489422822315, -0.006357165050817761]",flip sign kappas,PASS,"[(90.27138632318733, 74.06370094051135), (90.27934959029466, 84.0636977698297), (88.43495949093207, 93.89213737952225), (84.82514311639184, 103.21786661331953), (77.33536986314132, 109.84382289259676), (67.87299764515123, 113.07855812259766), (57.89337245987658, 112.44052899988299), (49.43997080429056, 107.09824480215113), (43.74658005821155, 98.87721677565335), (39.56025013590285, 89.79566174462573), (33.71246137250427, 81.68373431776413), (26.10748973222382, 75.19032178269985), (19.053360634246314, 68.10235573671268), (14.246924974368284, 59.333195215462496), (12.405797491558257, 49.50414390864546), (12.84934217048377, 39.51398534544954), (13.421523855951364, 29.53036835966651), (13.000497840854159, 19.539235436188243), (10.0, 10.0)]",0.0,0.0328462520341635,0.03320327651279571,0.0,1.4586075380349084,51.9196597238488,-0.10270395722078637,0.14631349089979198,0.1681968499352493,36.086021505376344,10.107457299853092,0.5986954131346169,0.5986954131346169,0.0,1.9800272644764978,0.0,156.9079179355359,0.0997678108351774,0.5776709900383303,0.5776709900383303,54.0,15.403753022486544,0.0328462520341635,0.03320327651279571,0.0,1.4586075380349084,51.9196597238488,-0.10270395722078637,0.14631349089979198,0.1681968499352493,36.086021505376344,10.107457299853092,0.0,0.0,0.0,0.648926624744788,-51.10586337674112,-0.30704831389105214,0.0,0.0,0.0,0.0,,,
